销售日期,分类编码,分类名称,销售总量_kg,销售额(元),成本额(元),毛利(元),平均销售单价,平均批发价格,平均加成率,平均损耗率,打折销售比例,年,月,日,星期,是否周末,补货量_kg
2022-04-23,1011010402,水生根茎类,9.767,98.4694,67.25397,31.215429999999998,11.346666666666666,8.659333333333334,0.4096144721472093,0.09738666666666666,0.2,2022,4,23,5,True,10.820801819900732
2022-04-23,1011010501,茄类,25.194,256.7528,159.2542,97.49860000000001,10.34909090909091,6.403818181818181,0.6070304824025977,0.06344909090909091,0.0,2022,4,23,5,True,26.900833425547898
2022-04-23,1011010504,辣椒类,86.55,898.418,707.98971,190.42829000000006,11.816666666666666,9.604222222222223,0.23639005297143872,0.08074666666666666,0.05555555555555555,2022,4,23,5,True,94.15250058018101
2022-04-23,1011010801,食用菌,27.473,278.8754,172.72867,106.14673000000002,14.216901408450704,9.172816901408451,0.6460754899998649,0.09644929577464789,0.08450704225352113,2022,4,23,5,True,30.405598569649317
2022-04-24,1011010101,花叶类,99.18900000000001,543.2594,318.72394,224.53546,5.905434782608695,3.518532608695652,0.7120186905430783,0.15487717391304348,0.016304347826086956,2022,4,24,6,True,117.366372009214
2022-04-24,1011010201,花菜类,15.603,218.442,146.20011,72.24189000000001,14.0,9.37,0.49413020277481334,0.0926,0.0,2022,4,24,6,True,17.195283226801852
2022-04-24,1011010402,水生根茎类,4.52,40.68,24.408,16.272,9.0,5.4,0.6666666666666665,0.0554,0.0,2022,4,24,6,True,4.785094219775566
2022-04-24,1011010501,茄类,13.679,117.642,76.8235,40.8185,8.76923076923077,5.71076923076923,0.5285317525137049,0.06052307692307693,0.0,2022,4,24,6,True,14.560229915173746
2022-04-24,1011010504,辣椒类,63.739,531.8552,469.96241,61.892790000000005,9.667114093959732,8.575369127516778,0.2071080510961781,0.07377181208053692,0.0,2022,4,24,6,True,68.8156556141673
2022-04-24,1011010801,食用菌,32.921,325.0682,196.169,128.8992,13.439506172839504,8.298395061728394,0.6908874538583148,0.09438395061728395,0.07407407407407407,2022,4,24,6,True,36.3520501016292
2022-04-25,1011010101,花叶类,116.365,567.457,329.94498,237.51202,5.510138248847927,3.216451612903226,0.7292673622781534,0.15153732718894009,0.04608294930875576,2022,4,25,0,False,137.1480487343876
2022-04-25,1011010201,花菜类,16.833,201.996,139.20891,62.78709000000001,12.0,8.27,0.4510278113663846,0.0926,0.0,2022,4,25,0,False,18.550804496363234
2022-04-25,1011010402,水生根茎类,4.202,46.771,31.950760000000002,14.820239999999998,11.8,8.296000000000001,0.5063291139240504,0.07096,0.0,2022,4,25,0,False,4.522948419874279
2022-04-25,1011010501,茄类,20.592,189.652,121.98685,67.66515,9.318181818181818,5.987727272727272,0.5475429068409436,0.062302272727272734,0.0,2022,4,25,0,False,21.960168400846367
2022-04-25,1011010504,辣椒类,95.828,785.71,621.71964,163.99035999999998,8.896923076923077,7.41774358974359,0.35802400072064233,0.07896615384615385,0.05641025641025641,2022,4,25,0,False,104.04395061068499
2022-04-25,1011010801,食用菌,28.121,226.2752,139.19380999999998,87.08139,12.901694915254238,8.23322033898305,0.6486574239869766,0.0882813559322034,0.0847457627118644,2022,4,25,0,False,30.843945314678553
2022-04-26,1011010101,花叶类,91.764,487.4498,281.88991,205.55989000000002,5.94764705882353,3.474764705882353,0.8702149629155345,0.13491,0.08235294117647059,2022,4,26,1,False,106.07451247847044
2022-04-26,1011010201,花菜类,9.969,114.58,79.782,34.79800000000001,11.578947368421053,8.063157894736841,0.43725835839246313,0.09670526315789474,0.0,2022,4,26,1,False,11.036264901588337
2022-04-26,1011010402,水生根茎类,4.905,44.7504,34.24621,10.50419,9.24,8.476,0.29335370511841086,0.07096,0.4,2022,4,26,1,False,5.279643502970809
2022-04-26,1011010501,茄类,14.113,139.246,86.16577,53.08023000000001,10.121212121212121,6.292424242424242,0.6295528883978557,0.06314545454545455,0.0,2022,4,26,1,False,15.064238166398198
2022-04-26,1011010504,辣椒类,61.328,482.3944,314.49907,167.89533,8.486178861788618,5.56479674796748,1.0572957603823563,0.075230081300813,0.04878048780487805,2022,4,26,1,False,66.31703601071504
2022-04-26,1011010801,食用菌,13.139,167.44910000000002,106.91789,60.53121000000001,15.851282051282052,10.157179487179487,0.5916580761565745,0.10169230769230769,0.05128205128205128,2022,4,26,1,False,14.626391505394759
2022-04-27,1011010101,花叶类,88.807,474.1012,290.15073,183.95047,5.812021857923496,3.5669398907103824,0.6701477391211472,0.1505049180327869,0.01639344262295082,2022,4,27,2,False,104.54092305554698
2022-04-27,1011010201,花菜类,9.138,109.656,67.98672,41.66928,12.0,7.44,0.6129032258064515,0.0926,0.0,2022,4,27,2,False,10.070531188009697
2022-04-27,1011010402,水生根茎类,2.398,22.150199999999998,20.35474,1.7954599999999974,9.4,10.613333333333335,0.0396705328626659,0.08133333333333333,0.6666666666666666,2022,4,27,2,False,2.6103047895500726
2022-04-27,1011010501,茄类,24.953,234.596,142.01931000000002,92.57669,9.914285714285715,6.073928571428572,0.6583418102896552,0.06261785714285714,0.0,2022,4,27,2,False,26.61987983251228
2022-04-27,1011010504,辣椒类,64.366,509.2136,320.82018,188.39342,8.523333333333333,5.521416666666667,0.561350155922694,0.0785475,0.03333333333333333,2022,4,27,2,False,69.85275963763732
2022-04-27,1011010801,食用菌,27.102,252.87720000000002,155.18322,97.69398000000001,12.7484375,7.9907812499999995,0.6457308924646357,0.09019687500000001,0.140625,2022,4,27,2,False,29.788862288201088
2022-04-28,1011010101,花叶类,111.594,545.7222,353.16059,192.56161,5.409589041095891,3.522374429223744,0.6248236822210944,0.14821232876712329,0.0228310502283105,2022,4,28,3,False,131.01152290509083
2022-04-28,1011010201,花菜类,11.202,134.424,80.43036,53.993640000000006,12.0,7.18,0.6713091922005572,0.0926,0.0,2022,4,28,3,False,12.34516200132246
2022-04-28,1011010402,水生根茎类,2.1390000000000002,26.489,19.14016,7.348839999999999,13.2,9.804,0.42019884877027724,0.07874,0.0,2022,4,28,3,False,2.3218201159281855
2022-04-28,1011010501,茄类,21.918,205.512,135.41226,70.09974000000001,9.511111111111111,6.328666666666666,0.570418596044093,0.06383555555555556,0.0,2022,4,28,3,False,23.412553350076195
2022-04-28,1011010504,辣椒类,80.389,660.0256,489.90381,170.12179,8.960365853658537,6.7425,0.38373130203408273,0.0805689024390244,0.054878048780487805,2022,4,28,3,False,87.43341422021967
2022-04-28,1011010801,食用菌,16.357,185.09720000000002,111.72833,73.36887,15.795454545454545,9.616363636363637,0.7121781912728883,0.09422954545454547,0.045454545454545456,2022,4,28,3,False,18.058659252921295
2022-04-29,1011010101,花叶类,106.05199999999999,519.2018,302.21283,216.98897,5.657360406091371,3.335177664974619,0.8024488746882242,0.1353223350253807,0.04060913705583756,2022,4,29,4,False,122.64917239780088
2022-04-29,1011010201,花菜类,21.479,258.478,155.06967,103.40833,12.047619047619047,7.23547619047619,0.6665669398901388,0.09647380952380952,0.0,2022,4,29,4,False,23.772415483252125
2022-04-29,1011010402,水生根茎类,7.15,81.306,50.856,30.45,12.857142857142858,8.185714285714285,0.6071428571428571,0.1400785714285714,0.0,2022,4,29,4,False,8.314713138243528
2022-04-29,1011010501,茄类,29.707,234.4008,153.55676,80.84404,8.072727272727272,5.348909090909091,0.5341479688445753,0.061521818181818184,0.0,2022,4,29,4,False,31.654438617258503
2022-04-29,1011010504,辣椒类,96.804,756.4174,494.40449,262.01291000000003,8.268715083798883,5.538826815642458,0.5278694992478509,0.0771782122905028,0.0335195530726257,2022,4,29,4,False,104.89999400672338
2022-04-29,1011010801,食用菌,24.064,338.698,210.06914,128.62886,17.105405405405406,10.67554054054054,0.6423849135659746,0.09765135135135136,0.0945945945945946,2022,4,29,4,False,26.66818422794569
2022-04-30,1011010101,花叶类,142.039,857.508,515.33936,342.16864000000004,6.155417956656347,3.703157894736842,0.697111692318719,0.15510495356037152,0.0,2022,4,30,5,True,168.1143718365371
2022-04-30,1011010201,花菜类,28.319,283.19,191.71963,91.47037000000002,10.0,6.77,0.4771048744460858,0.0926,0.0,2022,4,30,5,True,31.20894864447873
2022-04-30,1011010402,水生根茎类,9.22,82.98,49.788000000000004,33.192,9.0,5.4,0.6666666666666666,0.0554,0.0,2022,4,30,5,True,9.760745289011222
2022-04-30,1011010501,茄类,35.229,318.1612,194.82931,123.33189000000002,9.488888888888889,5.821944444444444,0.6320113044653082,0.062122222222222225,0.0,2022,4,30,5,True,37.562463718323876
2022-04-30,1011010504,辣椒类,81.21,638.9932,384.03102,254.96218000000002,8.473118279569892,5.1302150537634414,0.6948148072270264,0.07896182795698925,0.03225806451612903,2022,4,30,5,True,88.1722413522375
2022-04-30,1011010801,食用菌,34.151,348.2198,213.31698,134.90282000000002,15.57088607594937,9.812531645569619,0.6812175708266526,0.09480632911392406,0.012658227848101266,2022,4,30,5,True,37.727837807980116
2022-05-01,1011010101,花叶类,147.275,898.6082,532.78588,365.82232,6.463028169014085,3.6842605633802816,0.7852523265357896,0.14751514084507042,0.0035211267605633804,2022,5,1,6,True,172.75966654234082
2022-05-01,1011010201,花菜类,23.295,232.95,142.79835,90.15165,10.0,6.13,0.6313213703099511,0.0926,0.0,2022,5,1,6,True,25.672250385717437
2022-05-01,1011010402,水生根茎类,10.863,150.2738,99.62778000000002,50.64601999999999,17.25,11.847,0.5883776038796429,0.130585,0.0,2022,5,1,6,True,12.494608443608632
2022-05-01,1011010501,茄类,36.606,332.5316,208.74516,123.78644,9.666666666666666,6.0344444444444445,0.5879827139548665,0.06357222222222222,0.0,2022,5,1,6,True,39.09110864574002
2022-05-01,1011010504,辣椒类,65.841,479.338,271.22796,208.11004,7.625806451612903,4.346064516129032,0.7660512282361386,0.07034064516129034,0.0,2022,5,1,6,True,70.82271550037058
2022-05-01,1011010801,食用菌,33.083,234.767,137.3663,97.4007,12.733333333333333,7.885833333333333,0.77441200324412,0.08420833333333334,0.05,2022,5,1,6,True,36.12502843623459
2022-05-02,1011010101,花叶类,115.468,755.5264,428.98993,326.53647,6.762406015037594,3.839135338345865,0.7978541820106105,0.1407375939849624,0.0,2022,5,2,0,False,134.3803699448469
2022-05-02,1011010201,花菜类,13.734,112.542,78.9705,33.5715,8.129032258064516,5.75,0.41374474053295934,0.0926,0.9354838709677419,2022,5,2,0,False,15.135552126956139
2022-05-02,1011010402,水生根茎类,8.503,84.8214,50.33988,34.481519999999996,10.35,6.12,0.6801075268817203,0.08503749999999999,0.0,2022,5,2,0,False,9.293277046873506
2022-05-02,1011010501,茄类,47.127,347.6456,250.75358999999997,96.89201000000001,7.680851063829787,5.479361702127659,0.36894163009588776,0.06230638297872341,0.648936170212766,2022,5,2,0,False,50.2584203886403
2022-05-02,1011010504,辣椒类,57.464,462.408,289.96691,172.44109,8.862745098039216,5.7041176470588235,0.6115146243641721,0.07631960784313725,0.0,2022,5,2,0,False,62.21199506662393
2022-05-02,1011010801,食用菌,42.191,336.1818,199.1766,137.0052,12.961643835616439,8.046164383561644,0.7867331199385024,0.08722739726027398,0.0136986301369863,2022,5,2,0,False,46.22290357243623
2022-05-03,1011010101,花叶类,88.193,604.928,349.60641,255.32159000000001,6.935384615384616,4.011897435897436,0.7836716862551811,0.13966358974358975,0.0,2022,5,3,1,False,102.5099007186217
2022-05-03,1011010201,花菜类,27.601,220.808,159.53378,61.27421999999999,8.0,5.78,0.3840830449826989,0.0926,0.0,2022,5,3,1,False,30.41767687899493
2022-05-03,1011010402,水生根茎类,2.8680000000000003,25.811999999999998,15.487200000000001,10.324799999999998,9.0,5.4,0.6666666666666665,0.0554,0.0,2022,5,3,1,False,3.036205801397417
2022-05-03,1011010501,茄类,42.378,306.558,248.35010000000003,58.207899999999995,7.2285714285714295,5.866666666666667,0.20581796677228842,0.06031190476190477,0.7619047619047619,2022,5,3,1,False,45.09794283310825
2022-05-03,1011010504,辣椒类,67.711,521.5,361.71903000000003,159.78097,8.670807453416149,6.025093167701864,0.5820469127361516,0.07869130434782609,0.0,2022,5,3,1,False,73.49436765281901
2022-05-03,1011010801,食用菌,18.375,178.925,108.365,70.56,15.5,9.735813953488371,0.7138366699473941,0.09611627906976744,0.0,2022,5,3,1,False,20.328942290374865
2022-05-04,1011010101,花叶类,105.769,716.9224,430.36973,286.55267,6.921311475409836,4.154918032786885,0.6715458825195264,0.15097745901639342,0.0,2022,5,4,2,False,124.5773756224009
2022-05-04,1011010201,花菜类,26.182,213.4388,152.11741999999998,61.321380000000005,8.13090909090909,5.81,0.3994680018776405,0.0926,0.8909090909090909,2022,5,4,2,False,28.853868194842406
2022-05-04,1011010402,水生根茎类,6.398,65.32560000000001,38.679120000000005,26.64648,10.661538461538461,6.286153846153846,0.683209263854425,0.09187692307692306,0.0,2022,5,4,2,False,7.045300535339161
2022-05-04,1011010501,茄类,44.495,334.2204,286.34119000000004,47.879209999999986,7.964835164835164,6.638571428571429,0.15253531475557183,0.061653846153846156,0.7142857142857143,2022,5,4,2,False,47.41853506578678
2022-05-04,1011010504,辣椒类,51.194,494.59180000000003,248.18596,246.40584,10.563194444444445,5.38625,1.0304119301503847,0.07760625,0.0,2022,5,4,2,False,55.50124336813861
2022-05-04,1011010801,食用菌,27.071,219.63580000000002,129.0446,90.5912,13.912962962962965,8.506296296296297,0.8834699785545878,0.08897777777777778,0.0,2022,5,4,2,False,29.714972192409018
2022-05-05,1011010101,花叶类,90.652,559.9934,335.36018,224.63322,6.367708333333333,3.8046354166666667,0.670691697629708,0.15824895833333333,0.0,2022,5,5,3,False,107.69455042254427
2022-05-05,1011010201,花菜类,18.79,151.748,109.1699,42.578100000000006,8.057142857142857,5.81,0.38677157610031976,0.0926,0.9523809523809523,2022,5,5,3,False,20.707515979722285
2022-05-05,1011010402,水生根茎类,1.193,13.7306,9.82646,3.90414,12.2,8.755,0.4021369115624052,0.170125,0.0,2022,5,5,3,False,1.4375658984786865
2022-05-05,1011010501,茄类,26.05,210.7572,177.04822,33.708980000000004,7.901886792452831,6.701698113207547,0.12826368270697316,0.06176792452830189,0.7547169811320755,2022,5,5,3,False,27.764985530795578
2022-05-05,1011010504,辣椒类,32.252,311.6298,163.21098,148.41882,10.681720430107527,5.781720430107527,0.9576746877818167,0.08009354838709679,0.0,2022,5,5,3,False,35.06008675496457
2022-05-05,1011010801,食用菌,16.992,136.4112,82.0564,54.354800000000004,13.080000000000002,8.413666666666666,0.7472526842062127,0.08702666666666667,0.0,2022,5,5,3,False,18.61171556671973
2022-05-06,1011010101,花叶类,95.683,596.7356,351.127,245.60860000000002,6.6258706467661685,3.8492537313432837,0.7070971011581619,0.15004626865671641,0.0,2022,5,6,4,False,112.57436313477996
2022-05-06,1011010201,花菜类,20.488,168.0296,69.6592,98.3704,8.19090909090909,3.4,1.409090909090909,0.0926,0.8409090909090909,2022,5,6,4,False,22.578796561604584
2022-05-06,1011010402,水生根茎类,3.42,37.1198,25.13614,11.983659999999999,10.966666666666667,7.61,0.42604322566109043,0.1134,0.0,2022,5,6,4,False,3.857432889690954
2022-05-06,1011010501,茄类,32.15,237.9684,206.34714,31.621260000000014,7.414925373134328,6.460746268656717,0.10981795255177572,0.061714925373134326,0.746268656716418,2022,5,6,4,False,34.264639680840396
2022-05-06,1011010504,辣椒类,56.612,430.035,292.71443,137.32057,8.717647058823529,5.882941176470588,0.46561476843254,0.07511895424836601,0.0,2022,5,6,4,False,61.210033722761025
2022-05-06,1011010801,食用菌,19.454,183.5774,115.66801,67.90939,15.113636363636363,10.12159090909091,0.6495786727800152,0.09628636363636364,0.0,2022,5,6,4,False,21.526730611567423
2022-05-07,1011010101,花叶类,113.896,720.4954,428.77694,291.71846,6.550833333333333,3.8869166666666666,0.6782541750577341,0.14643666666666666,0.0,2022,5,7,5,True,133.43590985242258
2022-05-07,1011010201,花菜类,23.375,140.25,74.8,65.44999999999999,6.0,3.2,0.8749999999999999,0.0926,0.0,2022,5,7,5,True,25.760414370729556
2022-05-07,1011010402,水生根茎类,4.66,47.6844,30.8932,16.7912,11.475,7.66,0.5123586091328027,0.126625,0.0,2022,5,7,5,True,5.335623300415056
2022-05-07,1011010501,茄类,34.564,317.1292,237.82791,79.30129000000001,9.80281690140845,7.307605633802817,0.31422376522263756,0.061881690140845075,0.5774647887323944,2022,5,7,5,True,36.843966946119295
2022-05-07,1011010504,辣椒类,86.212,548.458,377.77742,170.68058,6.818604651162791,4.698093023255814,0.45927699534159155,0.08287720930232557,0.0,2022,5,7,5,True,94.00267976594141
2022-05-07,1011010801,食用菌,34.837,240.7726,146.88827,93.88433,12.439344262295084,7.859344262295083,0.6756359510622808,0.0667704918032787,0.01639344262295082,2022,5,7,5,True,37.32950972297856
2022-05-08,1011010101,花叶类,116.519,746.6144,440.54221,306.07219000000003,6.445059288537549,3.7906324110671936,0.70621542080824,0.14990948616600788,0.0,2022,5,8,6,True,137.06658068031817
2022-05-08,1011010201,花菜类,42.607,255.642,184.06224,71.57976,6.0,4.32,0.3888888888888888,0.0926,0.0,2022,5,8,6,True,46.95503636764382
2022-05-08,1011010402,水生根茎类,4.476,48.5658,30.73112,17.834680000000002,11.781818181818181,7.6036363636363635,0.5533952850668394,0.12875454545454545,0.0,2022,5,8,6,True,5.137473001033004
2022-05-08,1011010501,茄类,33.433,285.324,231.67286,53.65114000000001,9.016666666666667,7.179444444444444,0.2991579434705192,0.06075833333333333,0.5972222222222222,2022,5,8,6,True,35.59573769619108
2022-05-08,1011010504,辣椒类,86.554,579.6204,341.71273,237.90767,7.302803738317757,4.342663551401869,0.6992000403323477,0.07868971962616823,0.0,2022,5,8,6,True,93.94663431399003
2022-05-08,1011010801,食用菌,35.067,331.52660000000003,204.9442,126.5824,14.897297297297298,9.39864864864865,0.6415036007017492,0.08005540540540541,0.0,2022,5,8,6,True,38.11859997444029
2022-05-09,1011010101,花叶类,91.68,638.0502,354.55497,283.49523,7.080582524271844,3.922087378640777,0.8142874881925176,0.14227038834951455,0.1407766990291262,2022,5,9,0,False,106.88683094849068
2022-05-09,1011010201,花菜类,29.087,232.696,170.15895,62.53705000000001,8.0,5.85,0.3675213675213676,0.0926,0.0,2022,5,9,0,False,32.05532290059511
2022-05-09,1011010402,水生根茎类,3.538,43.7094,30.511969999999998,13.19743,14.175,10.0975,0.5643946080793022,0.108175,0.0,2022,5,9,0,False,3.967146020800045
2022-05-09,1011010501,茄类,34.866,289.986,208.47429,81.51171000000001,8.9375,6.3984375,0.3834081176013923,0.0577578125,0.0,2022,5,9,0,False,37.00322535176234
2022-05-09,1011010504,辣椒类,55.773,399.54040000000003,235.1797,164.3607,7.473684210526316,4.403486842105263,0.695385348097585,0.08536973684210526,0.0,2022,5,9,0,False,60.97873889218968
2022-05-09,1011010801,食用菌,34.581,275.9038,168.9506,106.95320000000001,13.4125,8.43171875,0.6884751815903154,0.07427812500000001,0.015625,2022,5,9,0,False,37.355712265090425
2022-05-10,1011010101,花叶类,95.42,603.1856,358.36421,244.82138999999998,6.422413793103448,3.848103448275862,0.6779435180379582,0.14730258620689654,0.13793103448275862,2022,5,10,1,False,111.90370517900092
2022-05-10,1011010201,花菜类,22.638,181.104,100.05996,81.04404,8.0,4.42,0.8099547511312216,0.0926,0.0,2022,5,10,1,False,24.94820365880538
2022-05-10,1011010402,水生根茎类,5.181,63.3828,43.51244,19.87036,13.85,9.61,0.5495727439284951,0.128825,0.0,2022,5,10,1,False,5.947140356415186
2022-05-10,1011010501,茄类,13.224,146.094,90.15588,55.938120000000005,11.4,7.019333333333333,0.6178658627489038,0.06352333333333333,0.0,2022,5,10,1,False,14.121013871141121
2022-05-10,1011010504,辣椒类,59.294000000000004,401.5956,263.8432,137.7524,7.2197183098591555,4.686549295774648,0.5184830345495988,0.0777725352112676,0.0,2022,5,10,1,False,64.29433330049795
2022-05-10,1011010801,食用菌,9.417,138.35660000000001,87.2093,51.1473,18.08214285714286,11.67607142857143,0.6444231695873806,0.10065714285714288,0.0,2022,5,10,1,False,10.470978809924707
2022-05-11,1011010101,花叶类,86.213,550.5192,323.68094,226.83826000000002,6.507446808510639,3.8390425531914896,0.709555490729446,0.13514042553191488,0.19148936170212766,2022,5,11,2,False,99.68439102154082
2022-05-11,1011010201,花菜类,19.261,154.088,100.1572,53.9308,8.0,5.2,0.5384615384615384,0.0926,0.0,2022,5,11,2,False,21.226581441481155
2022-05-11,1011010402,水生根茎类,2.043,67.6206,60.02258,7.5980200000000035,29.900000000000002,26.12833333333333,0.28013050408447904,0.19728333333333334,0.0,2022,5,11,2,False,2.5451072399975088
2022-05-11,1011010501,茄类,15.419,162.63,111.38978,51.24022000000001,10.68421052631579,7.289999999999999,0.42879848189520287,0.0629421052631579,0.0,2022,5,11,2,False,16.454693020147044
2022-05-11,1011010504,辣椒类,42.635,294.0408,198.86521,95.17559,7.13,4.79475,0.4755388461058051,0.07674916666666666,0.0,2022,5,11,2,False,46.1792163740262
2022-05-11,1011010801,食用菌,20.87,229.32600000000002,150.254,79.07200000000002,15.887234042553192,10.535531914893616,0.5516036620761476,0.08413829787234044,0.0,2022,5,11,2,False,22.787283223565762
2022-05-12,1011010101,花叶类,79.619,551.176,327.36359,223.81241,6.95,4.123944444444445,0.6904365455906127,0.1432461111111111,0.12777777777777777,2022,5,12,3,False,92.93100507924939
2022-05-12,1011010201,花菜类,24.59,196.72,135.245,61.475,8.0,5.5,0.45454545454545453,0.0926,0.0,2022,5,12,3,False,27.09940489310117
2022-05-12,1011010402,水生根茎类,5.134,60.387,40.85742,19.529580000000003,13.440000000000001,9.362,0.5782119162238045,0.10871,0.0,2022,5,12,3,False,5.76019028598997
2022-05-12,1011010501,茄类,22.173000000000002,193.796,144.25782,49.53818,9.148936170212766,6.700212765957446,0.3547045444405426,0.0612595744680851,0.0,2022,5,12,3,False,23.619947961052382
2022-05-12,1011010504,辣椒类,37.193,280.3704,179.86751,100.50289000000001,8.257692307692308,5.138076923076923,0.5706653766544337,0.079525,0.0,2022,5,12,3,False,40.406311958499685
2022-05-12,1011010801,食用菌,21.925,166.815,106.97,59.845000000000006,12.765789473684212,8.398947368421052,0.6148251292458561,0.06647894736842105,0.02631578947368421,2022,5,12,3,False,23.48634767067526
2022-05-13,1011010101,花叶类,102.98,705.4628,412.08985,293.37295,6.931645569620253,4.060928270042194,0.714225599098848,0.14137848101265824,0.12236286919831224,2022,5,13,4,False,119.93643033947556
2022-05-13,1011010201,花菜类,21.993,175.944,119.64192000000001,56.30208,8.0,5.44,0.47058823529411753,0.0926,0.0,2022,5,13,4,False,24.237381529645138
2022-05-13,1011010402,水生根茎类,2.7920000000000003,65.25,36.8394,28.410600000000002,24.525,13.9625,0.9629395604395605,0.213725,0.0,2022,5,13,4,False,3.5509204794760105
2022-05-13,1011010501,茄类,45.528,383.834,283.01983,100.81416999999999,8.707317073170731,6.338658536585366,0.37699829588539274,0.060653658536585366,0.0,2022,5,13,4,False,48.46774612340704
2022-05-13,1011010504,辣椒类,58.386,451.2604,280.65849000000003,170.60191,8.426415094339623,5.1938993710691825,0.6133661003893174,0.08522767295597485,0.0,2022,5,13,4,False,63.825717365835956
2022-05-13,1011010801,食用菌,26.1,206.28,130.7,75.58000000000001,13.828846153846154,9.088076923076922,0.6095738947838523,0.07655192307692309,0.019230769230769232,2022,5,13,4,False,28.26363566316044
2022-05-14,1011010101,花叶类,159.404,1153.6584,687.08345,466.57495,7.340509915014164,4.388186968838527,0.6723558656513713,0.1475583569405099,0.13314447592067988,2022,5,14,5,True,186.99696489238212
2022-05-14,1011010201,花菜类,48.521,388.168,263.46903,124.69897000000002,8.0,5.43,0.4732965009208104,0.0926,0.0,2022,5,14,5,True,53.47255895966498
2022-05-14,1011010402,水生根茎类,11.341,126.3278,79.44602,46.881780000000006,13.34736842105263,8.368421052631579,0.6689168088324107,0.13921052631578948,0.0,2022,5,14,5,True,13.175114643839803
2022-05-14,1011010501,茄类,51.013999999999996,498.366,304.60562999999996,193.76037,10.257142857142856,6.319897959183674,0.6453786972127497,0.06231428571428572,0.0,2022,5,14,5,True,54.40415612907157
2022-05-14,1011010504,辣椒类,79.242,524.4060000000001,329.72947,194.67653000000004,6.932456140350878,4.376403508771929,0.5743582058565029,0.07685350877192983,0.0,2022,5,14,5,True,85.83903069878288
2022-05-14,1011010801,食用菌,26.77,298.1148,196.1052,102.00960000000002,16.51267605633803,11.06323943661972,0.543121684206004,0.08923802816901409,0.0,2022,5,14,5,True,29.392970751931905
2022-05-15,1011010101,花叶类,157.108,1009.9604,590.95355,419.00685,6.464117647058824,3.7698529411764707,0.8842077124779916,0.150115,0.1264705882352941,2022,5,15,6,True,184.85795136989123
2022-05-15,1011010201,花菜类,43.781,350.248,245.61141,104.63658999999998,8.0,5.61,0.4260249554367201,0.0926,0.0,2022,5,15,6,True,48.248842847696714
2022-05-15,1011010402,水生根茎类,6.072,66.1178,46.44873,19.669069999999998,12.036363636363637,8.574545454545454,0.5378556841883332,0.09378181818181819,0.0,2022,5,15,6,True,6.7003731792464185
2022-05-15,1011010501,茄类,43.627,411.374,269.80241,141.57159,9.662921348314606,6.3243820224719105,0.5251594813151717,0.061840449438202244,0.0,2022,5,15,6,True,46.50275102339987
2022-05-15,1011010504,辣椒类,63.751,451.3036,266.95262,184.35098000000002,7.802247191011236,4.5649999999999995,0.6789678989154522,0.07713426966292135,0.0,2022,5,15,6,True,69.07938815402194
2022-05-15,1011010801,食用菌,34.51,266.3264,173.15359999999998,93.17280000000001,13.364615384615385,8.932923076923077,0.57883788254756,0.07012153846153846,0.0,2022,5,15,6,True,37.11237696903317
2022-05-16,1011010101,花叶类,82.78,552.7604,324.37315,228.38725,6.674736842105263,3.9139999999999997,0.9300506471157429,0.13502473684210525,0.10526315789473684,2022,5,16,0,False,95.70215880831395
2022-05-16,1011010201,花菜类,23.633,189.064,128.79985,60.264149999999994,8.0,5.45,0.4678899082568807,0.0926,0.0,2022,5,16,0,False,26.044743222393652
2022-05-16,1011010402,水生根茎类,4.637,63.253,43.68033,19.572670000000002,15.716666666666667,11.354166666666666,0.5703059056792902,0.15476666666666666,0.0,2022,5,16,0,False,5.486059076389163
2022-05-16,1011010501,茄类,19.412,167.984,112.06081,55.92319,8.878048780487806,5.917073170731707,0.49677051288207497,0.061202439024390244,0.0,2022,5,16,0,False,20.67751430865118
2022-05-16,1011010504,辣椒类,41.681,299.7452,175.49781000000002,124.24739000000001,7.491803278688525,4.448606557377049,0.7020278332198139,0.07680901639344262,0.0,2022,5,16,0,False,45.148837824615796
2022-05-16,1011010801,食用菌,18.527,165.0346,108.0564,56.97820000000001,14.755,9.7875,0.5439843068875327,0.07716250000000001,0.0,2022,5,16,0,False,20.076123911306162
2022-05-17,1011010101,花叶类,67.12,440.54380000000003,271.87637,168.66743,6.578064516129032,4.065612903225806,0.6430513486306859,0.1478374193548387,0.07096774193548387,2022,5,17,1,False,78.7643127314794
2022-05-17,1011010201,花菜类,15.163,121.304,92.4943,28.809700000000007,8.0,6.1,0.31147540983606564,0.0926,0.0,2022,5,17,1,False,16.710381309235178
2022-05-17,1011010402,水生根茎类,1.853,33.738,25.13281,8.605190000000002,18.833333333333332,14.125,0.5018648718838533,0.1751,0.0,2022,5,17,1,False,2.2463328888350103
2022-05-17,1011010501,茄类,23.194,208.354,136.51977,71.83423,9.5,6.1922727272727265,0.5221341484748613,0.06143181818181819,0.0,2022,5,17,1,False,24.712109838487056
2022-05-17,1011010504,辣椒类,41.52,291.5116,182.59641,108.91519000000001,7.298245614035087,4.520175438596491,0.6147039549260185,0.0789421052631579,0.0,2022,5,17,1,False,45.078599550859714
2022-05-17,1011010801,食用菌,12.789,120.4484,76.0373,44.411100000000005,15.106666666666666,9.902666666666667,0.6356748726655348,0.08384,0.06666666666666667,2022,5,17,1,False,13.95935207823961
